日付,実測値,予測値,予測値下限,予測値上限,効果,効果下限,効果上限,累積実測値,累積予測値,累積予測値下限,累積予測値上限,累積効果,累積効果下限,累積効果上限
date,y,preds,preds_lower,preds_upper,point_effects,point_effects_lower,point_effects_upper,post_cum_y,post_cum_pred,post_cum_pred_lower,post_cum_pred_upper,post_cum_effects,post_cum_effects_lower,post_cum_effects_upper
2024/07/01,110.0,179.81092575263298,-46.88645071668557,406.50830222195157,-69.81092575263298,-296.50830222195157,156.88645071668557,,,,,,,
2024/08/01,134.0,125.17053705693262,-101.51735901533223,351.8584331291974,8.829462943067384,-217.8584331291974,235.51735901533223,,,,,,,
2024/09/01,74.0,173.2728635399659,-53.40585219852292,399.9515792784547,-99.2728635399659,-325.9515792784547,127.40585219852292,,,,,,,
2024/10/01,554.0,235.64805729137717,8.978232772838652,462.31788180991566,318.3519427086228,91.68211819008434,545.0217672271614,,,,,,,
2024/11/01,624.0,150.30747937869444,-76.35373256637163,376.9686913237605,473.69252062130556,247.03130867623952,700.3537325663716,624.0,150.30747937869444,-83.8602564519152,404.2882539287803,473.69252062130556,219.71174607121964,707.8602564519151
2024/12/01,605.0,146.13690048909962,-80.54390198980994,372.81770296800914,458.8630995109004,232.18229703199086,685.5439019898099,1229.0,296.44437986779405,-47.110172027848705,638.9780639410146,932.555620132206,590.0219360589854,1276.1101720278486
2025/01/01,315.0,128.75948844912102,-97.94090287069704,355.45987976893906,186.24051155087898,-40.45987976893906,412.9409028706971,1544.0,425.2038683169151,1.2088201625696389,841.3683021912822,1118.796131683085,702.6316978087177,1542.7911798374305
2025/02/01,562.0,199.6593295722336,-27.060648895996877,426.379308040464,362.34067042776644,135.62069195953598,589.0606488959969,2106.0,624.8631978891486,150.35177445592677,1091.5261989583007,1481.1368021108515,1014.4738010416994,1955.6482255440733
2025/03/01,769.0,247.6209868025744,20.881422877989024,474.36055072715976,521.3790131974256,294.63944927284024,748.118577122011,2875.0,872.484184691723,385.73573984283297,1406.7330341412062,2002.515815308277,1468.2669658587938,2489.264260157167

※I～O列の累積値は、介入期間のみ出力しています（介入期間外は空欄）。
